row_index,page,text,x0,y0,x1,y1
1,1,(PCS),381.85,429.58,401.63,437.58
1,1,IDR,496.23,429.58,509.60,437.58
1,1,IDR,432.96,436.09,446.33,444.09
1,1,10,70.10,458.53,78.82,466.53
1,1,8536,109.76,458.53,127.20,466.53
1,1,585218,144.15,458.53,170.31,466.53
1,1,60,214.70,458.53,223.42,466.53
1,1,Outlet,266.60,458.53,288.09,466.53
1,1,Data,290.58,458.53,307.06,466.53
1,1,(Metal,309.56,458.53,331.67,466.53
1,1,Black),334.17,458.53,355.62,466.53
1,1,50,403.63,458.53,412.35,466.53
1,1,"33,648.65",427.74,458.53,463.09,466.53
1,1,"1,682,432.50",480.79,457.74,538.90,467.74
2,1,Outlet,266.60,480.97,288.09,488.97
2,1,TV,290.58,480.97,300.02,488.97
2,1,&,302.51,480.97,307.90,488.97
2,1,Data,310.39,480.97,326.87,488.97
2,1,(Metal,329.37,480.97,351.48,488.97
2,1,Blac,353.98,480.97,368.39,488.97
2,1,20,70.10,487.49,78.82,495.49
2,1,8536,109.76,487.49,127.20,495.49
2,1,585302,144.15,487.49,170.31,495.49
2,1,60,214.70,487.49,223.42,495.49
2,1,10,403.63,487.49,412.35,495.49
2,1,"52,702.70",427.74,487.49,463.09,495.49
2,1,"527,027.00",489.26,486.69,538.90,496.69
2,1,k),266.60,494.00,273.64,502.00
3,1,Outlet,266.60,511.12,288.09,519.12
3,1,Telepon,290.58,511.12,318.70,519.12
3,1,&,321.19,511.12,326.58,519.12
3,1,Data,329.07,511.12,345.55,519.12
3,1,(Meta,348.05,511.12,368.34,519.12
3,1,30,70.10,517.64,78.82,525.64
3,1,8536,109.76,517.64,127.20,525.64
3,1,585229,144.15,517.64,170.31,525.64
3,1,60,214.70,517.64,223.42,525.64
3,1,10,403.63,517.64,412.35,525.64
3,1,"52,702.70",427.74,517.64,463.09,525.64
3,1,"527,027.00",489.26,516.84,538.90,526.84
3,1,l,266.60,524.15,268.42,532.15
3,1,Black),270.92,524.15,292.38,532.15
4,1,Stop,266.60,541.27,282.48,549.27
4,1,Kontak,284.98,541.27,309.31,549.27
4,1,Multi-,311.81,541.27,331.65,549.27
4,1,40,70.10,554.30,78.82,562.30
4,1,8536,109.76,554.30,127.20,562.30
4,1,581080,144.15,554.30,170.31,562.30
4,1,60,214.70,554.30,223.42,562.30
4,1,standard,266.60,554.30,297.39,562.30
4,1,Dan,299.89,554.30,313.96,562.30
4,1,Stop,316.46,554.30,332.34,562.30
4,1,Kontak,334.83,554.30,359.17,562.30
4,1,2,361.66,554.30,366.02,562.30
4,1,100,399.27,554.30,412.35,562.30
4,1,"33,648.65",427.74,554.30,463.09,562.30
4,1,"3,364,865.00",480.79,553.50,538.90,563.50
4,1,Pin(Metal,266.60,567.32,299.40,575.32
4,1,Black),301.90,567.32,323.35,575.32
5,1,Stop,266.60,584.45,282.48,592.45
5,1,Kontak,284.98,584.45,309.31,592.45
5,1,Multistandard,311.81,584.45,359.54,592.45
5,1,D,362.03,584.45,367.46,592.45
5,1,50,70.10,590.96,78.82,598.96
5,1,8536,109.76,590.96,127.20,598.96
5,1,58E7253,144.15,590.96,174.80,598.96
5,1,60,214.70,590.96,223.42,598.96
5,1,40,403.63,590.96,412.35,598.96
5,1,"137,837.84",423.38,590.96,463.09,598.96
5,1,"5,513,513.60",480.79,590.16,538.90,600.16
5,1,engan,266.60,597.47,288.33,605.47
5,1,USB,290.82,597.47,305.23,605.47
5,1,A+C(Metal,307.73,597.47,345.25,605.47
5,1,Black),347.74,597.47,369.20,605.47
6,1,16A,266.60,614.60,280.11,622.60
6,1,Sakelar,282.61,614.60,308.34,622.60
6,1,Kartu,310.84,614.60,329.74,622.60
6,1,Akses,332.23,614.60,352.35,622.60
6,1,RFI,354.85,614.60,366.96,622.60
6,1,60,70.10,621.11,78.82,629.11
6,1,8536,109.76,621.11,127.20,629.11
6,1,58E602,144.15,621.11,170.44,629.11
6,1,60,214.70,621.11,223.42,629.11
6,1,6,407.99,621.11,412.35,629.11
6,1,"166,216.22",423.38,621.11,463.09,629.11
6,1,"997,297.32",489.26,620.31,538.90,630.31
6,1,D(Metal,266.60,627.62,294.14,635.62
6,1,Black),296.63,627.62,318.09,635.62
7,1,Outlet,266.60,644.75,288.09,652.75
7,1,Alat,290.58,644.75,304.06,652.75
7,1,Cukur,306.56,644.75,327.14,652.75
7,1,(Metal,329.63,644.75,351.74,652.75
7,1,Blac,354.24,644.75,368.66,652.75
7,1,70,70.10,651.26,78.82,659.26
7,1,8536,109.76,651.26,127.20,659.26
7,1,58E651,144.15,651.26,170.44,659.26
7,1,60,214.70,651.26,223.42,659.26
7,1,6,407.99,651.26,412.35,659.26
7,1,"145,945.95",423.38,651.26,463.09,659.26
7,1,"875,675.70",489.26,650.46,538.90,660.46
7,1,k),266.60,657.77,273.64,665.77
8,1,80,70.10,680.21,78.82,688.21
8,1,8536,109.76,680.21,127.20,688.21
8,1,721032,144.15,680.21,170.31,688.21
8,1,Sakelar,266.60,680.21,292.34,688.21
8,1,3,294.83,680.21,299.19,688.21
8,1,Tombol,301.69,680.21,327.98,688.21
8,1,2,330.47,680.21,334.83,688.21
8,1,Arah,337.33,680.21,353.65,688.21
8,1,8,407.99,680.21,412.35,688.21
8,1,"44,229.73",427.74,680.21,463.09,688.21
8,1,"353,837.84",489.26,679.41,538.90,689.41
9,1,Sakelar,266.60,702.65,292.34,710.65
9,1,1,294.83,702.65,299.19,710.65
9,1,Tombol,301.69,702.65,327.98,710.65
9,1,Intermedi,332.97,702.65,367.33,710.65
9,1,90,70.10,709.16,78.82,717.16
9,1,8536,109.76,709.16,127.20,717.16
9,1,301026,144.15,709.16,170.31,717.16
9,1,61,214.70,709.16,223.42,717.16
9,1,80,403.63,709.16,412.35,717.16
9,1,"37,297.30",427.74,709.16,463.09,717.16
9,1,"2,983,784.00",480.79,708.37,538.90,718.37
9,1,ate(Smoky,266.60,715.68,304.20,723.68
9,1,Grey),306.70,715.68,326.16,723.68
10,1,Sakelar,266.60,732.80,292.34,740.80
10,1,3,294.83,732.80,299.19,740.80
10,1,Tombol,301.69,732.80,327.98,740.80
10,1,2,330.47,732.80,334.83,740.80
10,1,Arah,337.33,732.80,353.65,740.80
10,1,(S,356.14,732.80,363.66,740.80
10,1,100,67.92,739.31,81.00,747.31
10,1,8536,109.76,739.31,127.20,747.31
10,1,721032,144.15,739.31,170.31,747.31
10,1,61,214.70,739.31,223.42,747.31
10,1,8,407.99,739.31,412.35,747.31
10,1,"67,945.95",427.74,739.31,463.09,747.31
10,1,"543,567.60",489.26,738.52,538.90,748.52
10,1,moky,266.60,745.82,285.62,753.82
10,1,Grey),288.11,745.82,307.58,753.82
11,1,Bingkai,266.60,762.95,292.01,770.95
11,1,saklar,294.50,762.95,315.14,770.95
11,1,1-,320.14,762.95,327.40,770.95
11,1,110,67.92,769.46,81.00,777.46
11,1,7326,109.76,769.46,127.20,777.46
11,1,700610,144.15,769.46,170.31,777.46
11,1,61,214.70,769.46,223.42,777.46
11,1,"1,200",392.50,769.46,412.36,777.46
11,1,"10,702.70",427.74,769.46,463.09,777.46
11,1,"12,843,240.00",475.34,768.67,538.90,778.67
11,1,warna,269.10,775.97,290.75,783.97
11,1,putih(Smoky,293.25,775.97,337.60,783.97
11,1,Grey),340.10,775.97,359.56,783.97
12,2,Bingkai,266.60,89.59,292.01,97.59
12,2,saklar,294.50,89.59,315.14,97.59
12,2,3-,320.14,89.59,327.40,97.59
12,2,130,67.92,96.10,81.00,104.10
12,2,7326,109.76,96.10,127.20,104.10
12,2,700630,144.15,96.10,170.31,104.10
12,2,61,214.70,96.10,223.42,104.10
12,2,400,399.27,96.10,412.35,104.10
12,2,"27,891.89",427.74,96.10,463.09,104.10
12,2,"11,156,756.00",475.34,95.30,538.90,105.30
12,2,warna,266.60,102.61,288.26,110.61
12,2,putih(Smoky,290.75,102.61,335.10,110.61
12,2,Grey),337.60,102.61,357.06,110.61
13,2,Bingkai,266.60,119.74,292.01,127.74
13,2,Saklar,294.50,119.74,316.03,127.74
13,2,4-,318.53,119.74,325.79,127.74
13,2,140,67.92,126.25,81.00,134.25
13,2,7326,109.76,126.25,127.20,134.25
13,2,700640,144.15,126.25,170.31,134.25
13,2,61,214.70,126.25,223.42,134.25
13,2,42,403.63,126.25,412.35,134.25
13,2,"36,486.49",427.74,126.25,463.09,134.25
13,2,"1,532,432.58",480.79,125.45,538.90,135.45
13,2,warna,266.60,132.76,288.26,140.76
13,2,Putih(Smoky,290.75,132.76,335.10,140.76
13,2,Grey),337.59,132.76,357.06,140.76
14,2,Bingkai,266.60,149.89,292.01,157.89
14,2,saklar,294.50,149.89,315.14,157.89
14,2,5-,320.14,149.89,327.40,157.89
14,2,150,67.92,156.40,81.00,164.40
14,2,7326,109.76,156.40,127.20,164.40
14,2,700650,144.15,156.40,170.31,164.40
14,2,61,214.70,156.40,223.42,164.40
14,2,24,403.63,156.40,412.35,164.40
14,2,"45,081.08",427.74,156.40,463.09,164.40
14,2,"1,081,945.92",480.79,155.60,538.90,165.60
14,2,warna,266.60,162.91,288.26,170.91
14,2,putih(Smoky,290.75,162.91,335.10,170.91
14,2,Grey),337.60,162.91,357.06,170.91
15,2,Saklar,266.60,180.04,288.13,188.04
15,2,1-Tombol,290.62,180.04,324.18,188.04
15,2,1-,326.67,180.04,333.94,188.04
15,2,160,67.92,186.55,81.00,194.55
15,2,8536,109.76,186.55,127.20,194.55
15,2,701011,144.15,186.55,170.31,194.55
15,2,61,214.70,186.55,223.42,194.55
15,2,200,399.27,186.55,412.35,194.55
15,2,"16,783.78",427.74,186.55,463.09,194.55
15,2,"3,356,756.00",480.79,185.75,538.90,195.75
15,2,Arah,266.60,193.06,282.92,201.06
15,2,(Smoky,287.91,193.06,314.44,201.06
15,2,Grey),316.94,193.06,336.40,201.06
16,2,Saklar,266.60,210.19,288.13,218.19
16,2,1-Tombol,290.62,210.19,324.18,218.19
16,2,2-,326.67,210.19,333.94,218.19
16,2,170,67.92,216.70,81.00,224.70
16,2,8536,109.76,216.70,127.20,224.70
16,2,701012,144.15,216.70,170.31,224.70
16,2,61,214.70,216.70,223.42,224.70
16,2,100,399.27,216.70,412.35,224.70
16,2,"21,891.89",427.74,216.70,463.09,224.70
16,2,"2,189,189.00",480.79,215.90,538.90,225.90
16,2,Arah,266.60,223.21,282.92,231.21
16,2,(Smoky,287.91,223.21,314.44,231.21
16,2,Grey),316.94,223.21,336.40,231.21
17,2,Saklar,266.60,240.34,288.13,248.34
17,2,2-Tombol,290.62,240.34,324.18,248.34
17,2,1-,326.67,240.34,333.94,248.34
17,2,180,67.92,246.85,81.00,254.85
17,2,8536,109.76,246.85,127.20,254.85
17,2,701021,144.15,246.85,170.31,254.85
17,2,61,214.70,246.85,223.42,254.85
17,2,200,399.27,246.85,412.35,254.85
17,2,"29,675.68",427.74,246.85,463.09,254.85
17,2,"5,935,136.00",480.79,246.05,538.90,256.05
17,2,Arah,266.60,253.36,282.92,261.36
17,2,(Smoky,287.91,253.36,314.44,261.36
17,2,Grey),316.94,253.36,336.40,261.36
18,2,Saklar,266.60,270.49,288.13,278.49
18,2,2-Tombol,290.62,270.49,324.18,278.49
18,2,2-,326.67,270.49,333.94,278.49
18,2,190,67.92,277.00,81.00,285.00
18,2,8536,109.76,277.00,127.20,285.00
18,2,701022,144.15,277.00,170.31,285.00
18,2,61,214.70,277.00,223.42,285.00
18,2,100,399.27,277.00,412.35,285.00
18,2,"37,378.38",427.74,277.00,463.09,285.00
18,2,"3,737,838.00",480.79,276.20,538.90,286.20
18,2,Arah,266.60,283.51,282.92,291.51
18,2,(Smoky,287.91,283.51,314.44,291.51
18,2,Grey),316.94,283.51,336.40,291.51
19,2,Sakelar,266.60,300.64,292.34,308.64
19,2,2,294.83,300.64,299.19,308.64
19,2,Tombol,301.69,300.64,327.98,308.64
19,2,1,330.47,300.64,334.83,308.64
19,2,Arah,337.33,300.64,353.65,308.64
19,2,(S,356.14,300.64,363.66,308.64
19,2,200,67.92,307.15,81.00,315.15
19,2,8536,109.76,307.15,127.20,315.15
19,2,301021,144.15,307.15,170.31,315.15
19,2,61,214.70,307.15,223.42,315.15
19,2,"2,000",392.50,307.15,412.36,315.15
19,2,"17,533.78",427.74,307.15,463.09,315.15
19,2,"35,067,560.00",475.34,306.35,538.90,316.35
19,2,moky,266.60,313.66,285.62,321.66
19,2,Grey),288.11,313.66,307.58,321.66
20,2,210,67.92,336.10,81.00,344.10
20,2,8536,109.76,336.10,127.20,344.10
20,2,705111,144.15,336.10,170.31,344.10
20,2,61,214.70,336.10,223.42,344.10
20,2,Outlet,266.60,336.10,288.09,344.10
20,2,TV,290.58,336.10,300.02,344.10
20,2,(Smoky,302.51,336.10,329.04,344.10
20,2,Grey),331.54,336.10,351.00,344.10
20,2,100,399.27,336.10,412.35,344.10
20,2,"89,351.35",427.74,336.10,463.09,344.10
20,2,"8,935,135.00",480.79,335.30,538.90,345.30
21,2,Outlet,266.60,358.54,288.09,366.54
21,2,Data,290.58,358.54,307.06,366.54
21,2,Cat.6,312.06,358.54,330.50,366.54
21,2,RJ45,332.99,358.54,350.00,366.54
21,2,(Sm,352.50,358.54,366.72,366.54
21,2,220,67.92,365.05,81.00,373.05
21,2,8536,109.76,365.05,127.20,373.05
21,2,705218,144.15,365.05,170.31,373.05
21,2,61,214.70,365.05,223.42,373.05
21,2,100,399.27,365.05,412.35,373.05
21,2,"110,837.84",423.38,365.05,463.09,373.05
21,2,"11,083,784.00",475.34,364.26,538.90,374.26
21,2,oky,266.60,371.56,278.90,379.56
21,2,Grey),281.40,371.56,300.86,379.56
22,2,230,67.92,394.00,81.00,402.00
22,2,7326,109.76,394.00,127.20,402.00
22,2,700610,144.15,394.00,170.31,402.00
22,2,Bingkai,266.60,394.00,292.01,402.00
22,2,Untuk,294.50,394.00,315.31,402.00
22,2,1-tombol,317.81,394.00,349.37,402.00
22,2,"2,400",392.50,394.00,412.36,402.00
22,2,"6,000.00",432.10,394.00,463.09,402.00
22,2,"14,400,000.00",475.34,393.21,538.90,403.21
23,2,Sakelar,266.60,416.44,292.34,424.44
23,2,1,294.83,416.44,299.19,424.44
23,2,Tombol,301.69,416.44,327.98,424.44
23,2,2,330.47,416.44,334.83,424.44
23,2,Arah,337.33,416.44,353.65,424.44
23,2,(Me,356.14,416.44,369.57,424.44
23,2,240,67.92,422.96,81.00,430.96
23,2,8536,109.76,422.96,127.20,430.96
23,2,301012,144.15,422.96,170.31,430.96
23,2,60,214.70,422.96,223.42,430.96
23,2,200,399.27,422.96,412.35,430.96
23,2,"15,668.92",427.74,422.96,463.09,430.96
23,2,"3,133,784.00",480.79,422.16,538.90,432.16
23,2,tal,266.60,429.47,275.29,437.47
23,2,Black),277.78,429.47,299.24,437.47
24,2,Sakelar,266.60,446.59,292.34,454.59
24,2,1,294.83,446.59,299.19,454.59
24,2,Tombol,301.69,446.59,327.98,454.59
24,2,Intermedi,332.97,446.59,367.33,454.59
24,2,250,67.92,453.11,81.00,461.11
24,2,8536,109.76,453.11,127.20,461.11
24,2,301026,144.15,453.11,170.31,461.11
24,2,60,214.70,453.11,223.42,461.11
24,2,8,407.99,453.11,412.35,461.11
24,2,"37,297.30",427.74,453.11,463.09,461.11
24,2,"298,378.40",489.26,452.31,538.90,462.31
24,2,ate(Metal,266.60,459.62,299.78,467.62
24,2,Black),302.28,459.62,323.74,467.62
25,2,Sakelar,266.60,476.74,292.34,484.74
25,2,2,294.83,476.74,299.19,484.74
25,2,Tombol,301.69,476.74,327.98,484.74
25,2,1,330.47,476.74,334.83,484.74
25,2,Arah,337.33,476.74,353.65,484.74
25,2,(Me,356.14,476.74,369.57,484.74
25,2,260,67.92,483.26,81.00,491.26
25,2,8536,109.76,483.26,127.20,491.26
25,2,301021,144.15,483.26,170.31,491.26
25,2,60,214.70,483.26,223.42,491.26
25,2,"1,000",392.50,483.26,412.36,491.26
25,2,"17,533.78",427.74,483.26,463.09,491.26
25,2,"17,533,780.00",475.34,482.46,538.90,492.46
25,2,tal,266.60,489.77,275.29,497.77
25,2,Black),277.78,489.77,299.24,497.77
26,2,Sakelar,266.60,506.89,292.34,514.89
26,2,2,294.83,506.89,299.19,514.89
26,2,Tombol,301.69,506.89,327.98,514.89
26,2,2,330.47,506.89,334.83,514.89
26,2,Arah,337.33,506.89,353.65,514.89
26,2,(Me,356.14,506.89,369.57,514.89
26,2,270,67.92,513.41,81.00,521.41
26,2,8536,109.76,513.41,127.20,521.41
26,2,301022,144.15,513.41,170.31,521.41
26,2,60,214.70,513.41,223.42,521.41
26,2,100,399.27,513.41,412.35,521.41
26,2,"20,432.43",427.74,513.41,463.09,521.41
26,2,"2,043,243.00",480.79,512.61,538.90,522.61
26,2,tal,266.60,519.92,275.29,527.92
26,2,Black),277.78,519.92,299.24,527.92
27,2,Sakelar,266.60,537.04,292.34,545.04
27,2,3,294.83,537.04,299.19,545.04
27,2,Tombol,301.69,537.04,327.98,545.04
27,2,1,330.47,537.04,334.83,545.04
27,2,Arah,337.33,537.04,353.65,545.04
27,2,(Me,356.14,537.04,369.57,545.04
27,2,280,67.92,543.56,81.00,551.56
27,2,8536,109.76,543.56,127.20,551.56
27,2,301031,144.15,543.56,170.31,551.56
27,2,60,214.70,543.56,223.42,551.56
27,2,240,399.27,543.56,412.35,551.56
27,2,"26,959.46",427.74,543.56,463.09,551.56
27,2,"6,470,270.40",480.79,542.76,538.90,552.76
27,2,tal,266.60,550.07,275.29,558.07
27,2,Black),277.78,550.07,299.24,558.07
28,2,Sakelar,266.60,567.19,292.34,575.19
28,2,3,294.83,567.19,299.19,575.19
28,2,Tombol,301.69,567.19,327.98,575.19
28,2,2,330.47,567.19,334.83,575.19
28,2,Arah,337.33,567.19,353.65,575.19
28,2,(Me,356.14,567.19,369.57,575.19
28,2,290,67.92,573.70,81.00,581.70
28,2,8536,109.76,573.70,127.20,581.70
28,2,301032,144.15,573.70,170.31,581.70
28,2,60,214.70,573.70,223.42,581.70
28,2,40,403.63,573.70,412.35,581.70
28,2,"31,418.92",427.74,573.70,463.09,581.70
28,2,"1,256,756.80",480.79,572.91,538.90,582.91
28,2,tal,266.60,580.22,275.29,588.22
28,2,Black),277.78,580.22,299.24,588.22
29,2,Sakelar,266.60,597.34,292.34,605.34
29,2,4,294.83,597.34,299.19,605.34
29,2,Tombol,301.69,597.34,327.98,605.34
29,2,1,330.47,597.34,334.83,605.34
29,2,Arah,337.33,597.34,353.65,605.34
29,2,(Me,356.14,597.34,369.57,605.34
29,2,300,67.92,603.85,81.00,611.85
29,2,8536,109.76,603.85,127.20,611.85
29,2,301041,144.15,603.85,170.31,611.85
29,2,60,214.70,603.85,223.42,611.85
29,2,240,399.27,603.85,412.35,611.85
29,2,"37,297.30",427.74,603.85,463.09,611.85
29,2,"8,951,352.00",480.79,603.06,538.90,613.06
29,2,tal,266.60,610.37,275.29,618.37
29,2,Black),277.78,610.37,299.24,618.37
30,2,310,67.92,632.81,81.00,640.81
30,2,8536,109.76,632.81,127.20,640.81
30,2,301021,144.15,632.81,170.31,640.81
30,2,Sakelar,266.60,632.81,292.34,640.81
30,2,2,294.83,632.81,299.19,640.81
30,2,Tombol,301.69,632.81,327.98,640.81
30,2,1,330.47,632.81,334.83,640.81
30,2,Arah,337.33,632.81,353.65,640.81
30,2,"15,000",388.14,632.81,412.36,640.81
30,2,"10,641.89",427.74,632.81,463.09,640.81
30,2,"159,628,350.00",469.89,632.01,538.90,642.01
31,2,Sakelar,266.60,655.25,292.34,663.25
31,2,4,294.83,655.25,299.19,663.25
31,2,Tombol,301.69,655.25,327.98,663.25
31,2,2,330.47,655.25,334.83,663.25
31,2,Arah,337.33,655.25,353.65,663.25
31,2,(Me,356.14,655.25,369.57,663.25
31,2,320,67.92,661.76,81.00,669.76
31,2,8536,109.76,661.76,127.20,669.76
31,2,301042,144.15,661.76,170.31,669.76
31,2,60,214.70,661.76,223.42,669.76
31,2,40,403.63,661.76,412.35,669.76
31,2,"45,405.41",427.74,661.76,463.09,669.76
31,2,"1,816,216.40",480.79,660.96,538.90,670.96
31,2,tal,266.60,668.27,275.29,676.27
31,2,Black),277.78,668.27,299.24,676.27
32,2,330,67.92,690.71,81.00,698.71
32,2,8536,109.76,690.71,127.20,698.71
32,2,306301,144.15,690.71,170.31,698.71
32,2,60,214.70,690.71,223.42,698.71
32,2,Sakelar,266.60,690.71,292.34,698.71
32,2,Bell,294.83,690.71,307.40,698.71
32,2,(Metal,309.90,690.71,332.01,698.71
32,2,Black),334.50,690.71,355.96,698.71
32,2,50,403.63,690.71,412.35,698.71
32,2,"22,337.84",427.74,690.71,463.09,698.71
32,2,"1,116,892.00",480.79,689.92,538.90,699.92
33,2,Stop,266.60,713.15,282.48,721.15
33,2,Kontak,284.98,713.15,309.31,721.15
33,2,Saklar,311.81,713.15,333.34,721.15
33,2,(Metal,335.83,713.15,357.94,721.15
33,2,Bl,360.44,713.15,366.98,721.15
33,2,340,67.92,719.66,81.00,727.66
33,2,8536,109.76,719.66,127.20,727.66
33,2,301382B,144.15,719.66,175.02,727.66
33,2,60,214.70,719.66,223.42,727.66
33,2,200,399.27,719.66,412.35,727.66
33,2,"25,135.14",427.74,719.66,463.09,727.66
33,2,"5,027,028.00",480.79,718.87,538.90,728.87
33,2,ack),266.60,726.18,281.52,734.18
34,2,Stop,266.60,743.30,282.48,751.30
34,2,Kontak,284.98,743.30,309.31,751.30
34,2,Universal,311.81,743.30,343.98,751.30
34,2,Denga,346.48,743.30,369.18,751.30
34,2,350,67.92,749.81,81.00,757.81
34,2,8536,109.76,749.81,127.20,757.81
34,2,301089,144.15,749.81,170.31,757.81
34,2,60,214.70,749.81,223.42,757.81
34,2,200,399.27,749.81,412.35,757.81
34,2,"25,114.86",427.74,749.81,463.09,757.81
34,2,"5,022,972.00",480.79,749.02,538.90,759.02
34,2,n,266.60,756.33,271.06,764.33
34,2,Sakelar(Metal,273.55,756.33,321.40,764.33
34,2,Black),323.90,756.33,345.35,764.33
35,3,360,67.92,65.95,81.00,73.95
35,3,8536,109.76,65.95,127.20,73.95
35,3,301687,144.15,65.95,170.31,73.95
35,3,60,214.70,65.95,223.42,73.95
35,3,"1,000",392.50,65.95,412.36,73.95
35,3,"16,885.14",427.74,65.95,463.09,73.95
35,3,"16,885,140.00",475.34,65.15,538.90,75.15
35,3,etal,266.60,72.46,279.50,80.46
35,3,Black),281.99,72.46,303.45,80.46
36,3,Peredup,266.60,89.59,295.59,97.59
36,3,Lampu,298.09,89.59,321.84,97.59
36,3,(Dimmer),324.34,89.59,358.21,97.59
36,3,20,360.70,89.59,369.42,97.59
36,3,370,67.92,96.10,81.00,104.10
36,3,8536,109.76,96.10,127.20,104.10
36,3,306102,144.15,96.10,170.31,104.10
36,3,60,214.70,96.10,223.42,104.10
36,3,12,403.63,96.10,412.35,104.10
36,3,"69,790.54",427.74,96.10,463.09,104.10
36,3,"837,486.48",489.26,95.30,538.90,105.30
36,3,0W,266.60,102.61,278.17,110.61
36,3,(Metal,280.66,102.61,302.78,110.61
36,3,Black),305.27,102.61,326.73,110.61
37,3,Sakelar,266.60,119.74,292.34,127.74
37,3,Pengatur,294.83,119.74,326.52,127.74
37,3,Kipas,329.02,119.74,347.71,127.74
37,3,Angi,350.21,119.74,365.70,127.74
37,3,380,67.92,126.25,81.00,134.25
37,3,8536,109.76,126.25,127.20,134.25
37,3,30E201,144.15,126.25,170.44,134.25
37,3,60,214.70,126.25,223.42,134.25
37,3,12,403.63,126.25,412.35,134.25
37,3,"69,790.54",427.74,126.25,463.09,134.25
37,3,"837,486.48",489.26,125.45,538.90,135.45
37,3,n,266.60,132.76,271.06,140.76
37,3,200W(Metal,273.55,132.76,315.95,140.76
37,3,Black),318.45,132.76,339.90,140.76
38,3,390,67.92,155.20,81.00,163.20
38,3,8536,109.76,155.20,127.20,163.20
38,3,305111S,144.15,155.20,174.77,163.20
38,3,60,214.70,155.20,223.42,163.20
38,3,Outlet,266.60,155.20,288.09,163.20
38,3,TV,290.58,155.20,300.02,163.20
38,3,(Metal,302.51,155.20,324.62,163.20
38,3,Black),327.12,155.20,348.58,163.20
38,3,200,399.27,155.20,412.35,163.20
38,3,"26,250.00",427.74,155.20,463.09,163.20
38,3,"5,250,000.00",480.79,154.41,538.90,164.41
39,3,Outlet,266.60,177.64,288.09,185.64
39,3,Telepon,290.58,177.64,318.70,185.64
39,3,RJ11,321.19,177.64,338.20,185.64
39,3,(Metal,340.70,177.64,362.81,185.64
39,3,400,67.92,184.15,81.00,192.15
39,3,8536,109.76,184.15,127.20,192.15
39,3,305214S,144.15,184.15,174.77,192.15
39,3,60,214.70,184.15,223.42,192.15
39,3,80,403.63,184.15,412.35,192.15
39,3,"27,121.62",427.74,184.15,463.09,192.15
39,3,"2,169,729.60",480.79,183.36,538.90,193.36
39,3,Black),266.60,190.67,288.06,198.67
40,3,Outlet,266.60,207.79,288.09,215.79
40,3,Data,290.58,207.79,307.06,215.79
40,3,Cat.6,309.56,207.79,328.00,215.79
40,3,(Metal,330.50,207.79,352.61,215.79
40,3,Blac,355.10,207.79,369.52,215.79
40,3,410,67.92,214.30,81.00,222.30
40,3,8536,109.76,214.30,127.20,222.30
40,3,305218S,144.15,214.30,174.77,222.30
40,3,60,214.70,214.30,223.42,222.30
40,3,200,399.27,214.30,412.35,222.30
40,3,"38,837.84",427.74,214.30,463.09,222.30
40,3,"7,767,568.00",480.79,213.51,538.90,223.51
40,3,k),266.60,220.82,273.64,228.82
41,3,420,67.92,243.26,81.00,251.26
41,3,8536,109.76,243.26,127.20,251.26
41,3,301031,144.15,243.26,170.31,251.26
41,3,Sakelar,266.60,243.26,292.34,251.26
41,3,3,294.83,243.26,299.19,251.26
41,3,Tombol,301.69,243.26,327.98,251.26
41,3,1,330.47,243.26,334.83,251.26
41,3,Arah,337.33,243.26,353.65,251.26
41,3,800,399.27,243.26,412.35,251.26
41,3,"20,067.57",427.74,243.26,463.09,251.26
41,3,"16,054,056.00",475.34,242.46,538.90,252.46
42,3,Bingkai,266.60,265.70,292.01,273.70
42,3,Saklar,294.50,265.70,316.03,273.70
42,3,3-,318.53,265.70,325.79,273.70
42,3,430,67.92,272.21,81.00,280.21
42,3,7326,109.76,272.21,127.20,280.21
42,3,700630,144.15,272.21,170.31,280.21
42,3,26,214.70,272.21,223.42,280.21
42,3,400,399.27,272.21,412.35,280.21
42,3,"27,891.89",427.74,272.21,463.09,280.21
42,3,"11,156,756.00",475.34,271.41,538.90,281.41
42,3,warna,266.60,278.72,288.26,286.72
42,3,Putih(Graphite,290.75,278.72,341.61,286.72
42,3,Black),344.10,278.72,365.56,286.72
43,3,Bingkai,266.60,295.85,292.01,303.85
43,3,Saklar,294.50,295.85,316.03,303.85
43,3,4-,318.53,295.85,325.79,303.85
43,3,440,67.92,302.36,81.00,310.36
43,3,7326,109.76,302.36,127.20,310.36
43,3,700640,144.15,302.36,170.31,310.36
43,3,26,214.70,302.36,223.42,310.36
43,3,42,403.63,302.36,412.35,310.36
43,3,"36,486.49",427.74,302.36,463.09,310.36
43,3,"1,532,432.58",480.79,301.56,538.90,311.56
43,3,warna,266.60,308.87,288.26,316.87
43,3,Putih(Graphite,290.75,308.87,341.61,316.87
43,3,Black),344.10,308.87,365.56,316.87
44,3,Bingkai,266.60,326.00,292.01,334.00
44,3,Saklar,294.50,326.00,316.03,334.00
44,3,5-,318.53,326.00,325.79,334.00
44,3,450,67.92,332.51,81.00,340.51
44,3,7326,109.76,332.51,127.20,340.51
44,3,700650,144.15,332.51,170.31,340.51
44,3,26,214.70,332.51,223.42,340.51
44,3,24,403.63,332.51,412.35,340.51
44,3,"45,081.08",427.74,332.51,463.09,340.51
